event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_238,user_03,expense,Fuel refill,transport,debit,73531.06,IDR,2019-05-15,2019-05-15,settled,,fixed,
event_239,user_03,expense,Parking and tolls,transport,debit,106806.88,IDR,2019-06-05,2019-06-05,settled,,fixed,
event_240,user_03,expense,Vehicle charging,transport,debit,79693.97,IDR,2019-06-26,2019-06-26,settled,,fixed,
event_241,user_03,expense,Metro and bus fares,transport,debit,83523.33,IDR,2019-07-17,2019-07-17,settled,,fixed,
event_242,user_03,expense,Metro and bus fares,transport,debit,99961.13,IDR,2019-08-07,2019-08-07,settled,,fixed,
event_243,user_03,expense,Rail pass,transport,debit,106233.46,IDR,2019-08-28,2019-08-28,settled,,fixed,
event_244,user_03,expense,Bakery and snacks,dining,debit,117456.78,IDR,2019-03-09,2019-03-09,settled,,fixed,
event_245,user_03,expense,Bakery and snacks,dining,debit,141412.46,IDR,2019-03-30,2019-03-30,settled,,fixed,
event_246,user_03,expense,Quick-service meal,dining,debit,146236.28,IDR,2019-04-20,2019-04-20,settled,,fixed,
event_247,user_03,expense,Coffee shop,dining,debit,132247.64,IDR,2019-05-11,2019-05-11,settled,,fixed,
event_248,user_03,expense,Lunch with colleagues,dining,debit,158476.5,IDR,2019-06-01,2019-06-01,settled,,fixed,
event_249,user_03,expense,Takeaway order,dining,debit,175170.67,IDR,2019-06-22,2019-06-22,settled,,fixed,
event_250,user_03,expense,Quick-service meal,dining,debit,171303.21,IDR,2019-07-13,2019-07-13,settled,,fixed,
event_251,user_03,expense,Lunch with colleagues,dining,debit,171191.99,IDR,2019-08-03,2019-08-03,settled,,fixed,
event_252,user_03,expense,Coffee shop,dining,debit,135718.35,IDR,2019-08-24,2019-08-24,settled,,fixed,
event_253,user_03,income,August 2019 net salary,salary,credit,,IDR,2019-08-31,2019-08-31,settled,,fixed,
event_254,user_03,expense,Pending pharmacy card charge,healthcare,debit,95000,IDR,2019-09-02,2019-09-07,pending,,fixed,
event_255,user_04,income,Payroll credit,salary,credit,38190000,IDR,2024-01-15,2024-01-15,settled,,fixed,
event_256,user_04,expense,Residential rent payment,rent,debit,12293000,IDR,2024-01-01,2024-01-01,settled,,fixed,
event_257,user_04,expense,Municipal utilities,utilities,debit,2017103.37,IDR,2024-01-05,2024-01-05,settled,,fixed,
event_258,user_04,subscription,Music service subscription,music_subscription,debit,332500,IDR,2024-01-10,2024-01-10,settled,,stoppable,
event_259,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,IDR,2024-01-12,2024-01-12,settled,,fixed,
event_260,user_04,subscription,Gym membership,gym,debit,1027900,IDR,2024-01-09,2024-01-09,settled,,fixed,
event_261,user_04,expense,Local event tickets,entertainment,debit,1484369.68,IDR,2024-01-13,2024-01-13,settled,,reducible,692550
event_262,user_04,income,Payroll credit,salary,credit,38190000,IDR,2024-02-15,2024-02-15,settled,,fixed,
event_263,user_04,expense,Residential rent payment,rent,debit,12293000,IDR,2024-02-01,2024-02-01,settled,,fixed,
event_264,user_04,expense,Municipal utilities,utilities,debit,1981052.47,IDR,2024-02-05,2024-02-05,settled,,fixed,
event_265,user_04,subscription,Music service subscription,music_subscription,debit,332500,IDR,2024-02-10,2024-02-10,settled,,stoppable,
event_266,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,IDR,2024-02-12,2024-02-12,settled,,fixed,
event_267,user_04,subscription,Gym membership,gym,debit,1027900,IDR,2024-02-09,2024-02-09,settled,,fixed,
event_268,user_04,expense,Local event tickets,entertainment,debit,1375854.05,IDR,2024-02-13,2024-02-13,settled,,reducible,692550
event_269,user_04,income,Payroll credit,salary,credit,38190000,IDR,2024-03-15,2024-03-15,settled,,fixed,
event_270,user_04,income,Quarterly performance bonus,salary,credit,10498464.28,IDR,2024-03-22,2024-03-22,settled,,fixed,
event_271,user_04,expense,Residential rent payment,rent,debit,12293000,IDR,2024-03-01,2024-03-01,settled,,fixed,
event_272,user_04,expense,Municipal utilities,utilities,debit,2033868.83,IDR,2024-03-05,2024-03-05,settled,,fixed,
event_273,user_04,subscription,Music service subscription,music_subscription,debit,332500,IDR,2024-03-10,2024-03-10,settled,,stoppable,
event_274,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,IDR,2024-03-12,2024-03-12,settled,,fixed,
event_275,user_04,subscription,Gym membership,gym,debit,1027900,IDR,2024-03-09,2024-03-09,settled,,fixed,
event_276,user_04,expense,Local event tickets,entertainment,debit,1542620,IDR,2024-03-13,2024-03-13,settled,,reducible,692550
event_277,user_04,income,Payroll credit,salary,credit,38190000,IDR,2024-04-15,2024-04-15,settled,,fixed,
event_278,user_04,expense,Residential rent payment,rent,debit,12293000,IDR,2024-04-01,2024-04-01,settled,,fixed,
event_279,user_04,expense,Municipal utilities,utilities,debit,1980834.82,IDR,2024-04-05,2024-04-05,settled,,fixed,
event_280,user_04,subscription,Music service subscription,music_subscription,debit,332500,IDR,2024-04-10,2024-04-10,settled,,stoppable,
event_281,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,IDR,2024-04-12,2024-04-12,settled,,fixed,
event_282,user_04,subscription,Gym membership,gym,debit,1027900,IDR,2024-04-09,2024-04-09,settled,,fixed,
event_283,user_04,expense,Local event tickets,entertainment,debit,1291303.65,IDR,2024-04-13,2024-04-13,settled,,reducible,692550
event_284,user_04,income,Payroll credit,salary,credit,38190000,IDR,2024-05-15,2024-05-15,settled,,fixed,
event_285,user_04,expense,Residential rent payment,rent,debit,12293000,IDR,2024-05-01,2024-05-01,settled,,fixed,
event_286,user_04,expense,Municipal utilities,utilities,debit,2004118.6,IDR,2024-05-05,2024-05-05,settled,,fixed,
event_287,user_04,subscription,Music service subscription,music_subscription,debit,332500,IDR,2024-05-10,2024-05-10,settled,,stoppable,
event_288,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,IDR,2024-05-12,2024-05-12,settled,,fixed,
event_289,user_04,subscription,Gym membership,gym,debit,1027900,IDR,2024-05-09,2024-05-09,settled,,fixed,
event_290,user_04,expense,Local event tickets,entertainment,debit,1231859.39,IDR,2024-05-13,2024-05-13,settled,,reducible,692550
event_291,user_04,expense,Residential rent payment,rent,debit,12293000,IDR,2024-06-01,2024-06-01,settled,,fixed,
event_292,user_04,expense,Local market purchase,groceries,debit,1685953.79,IDR,2023-12-09,2023-12-09,settled,,fixed,
event_293,user_04,expense,Fresh food shop,groceries,debit,1749986.6,IDR,2023-12-16,2023-12-16,settled,,fixed,
event_294,user_04,expense,Bulk pantry shop,groceries,debit,1383275.31,IDR,2023-12-23,2023-12-23,settled,,fixed,
event_295,user_04,expense,Neighbourhood grocer,groceries,debit,1482897.31,IDR,2023-12-30,2023-12-30,settled,,fixed,
event_296,user_04,expense,Weekly produce market,groceries,debit,1818044.76,IDR,2024-01-06,2024-01-06,settled,,fixed,
event_297,user_04,expense,Local market purchase,groceries,debit,1413898.4,IDR,2024-01-13,2024-01-13,settled,,fixed,
event_298,user_04,expense,Household groceries,groceries,debit,1351288.83,IDR,2024-01-20,2024-01-20,settled,,fixed,
event_299,user_04,expense,Weekly produce market,groceries,debit,1178544.55,IDR,2024-01-27,2024-01-27,settled,,fixed,
event_300,user_04,expense,Neighbourhood grocer,groceries,debit,1697006.55,IDR,2024-02-03,2024-02-03,settled,,fixed,
event_301,user_04,expense,Weekly produce market,groceries,debit,1087788.82,IDR,2024-02-10,2024-02-10,settled,,fixed,
event_302,user_04,expense,Local market purchase,groceries,debit,1753801.95,IDR,2024-02-17,2024-02-17,settled,,fixed,
event_303,user_04,expense,Local market purchase,groceries,debit,1203621.92,IDR,2024-02-24,2024-02-24,settled,,fixed,
event_304,user_04,expense,Neighbourhood grocer,groceries,debit,1674003.66,IDR,2024-03-02,2024-03-02,settled,,fixed,
event_305,user_04,expense,Local market purchase,groceries,debit,1347842.61,IDR,2024-03-09,2024-03-09,settled,,fixed,
event_306,user_04,expense,Supermarket basket,groceries,debit,1453711.32,IDR,2024-03-16,2024-03-16,settled,,fixed,
event_307,user_04,expense,Supermarket basket,groceries,debit,1447770.09,IDR,2024-03-23,2024-03-23,settled,,fixed,
event_308,user_04,expense,Grocery delivery,groceries,debit,1261462.72,IDR,2024-03-30,2024-03-30,settled,,fixed,
event_309,user_04,expense,Grocery delivery,groceries,debit,1825667.28,IDR,2024-04-06,2024-04-06,settled,,fixed,
event_310,user_04,expense,Fresh food shop,groceries,debit,1184189.4,IDR,2024-04-13,2024-04-13,settled,,fixed,
event_311,user_04,expense,Bulk pantry shop,groceries,debit,1617937.79,IDR,2024-04-20,2024-04-20,settled,,fixed,
event_312,user_04,expense,Neighbourhood grocer,groceries,debit,1519414.73,IDR,2024-04-27,2024-04-27,settled,,fixed,
event_313,user_04,expense,Neighbourhood grocer,groceries,debit,1831437.58,IDR,2024-05-04,2024-05-04,settled,,fixed,
event_314,user_04,expense,Fresh food shop,groceries,debit,1698278.31,IDR,2024-05-11,2024-05-11,settled,,fixed,
event_315,user_04,expense,Grocery delivery,groceries,debit,1075064.04,IDR,2024-05-18,2024-05-18,settled,,fixed,
event_316,user_04,expense,Local market purchase,groceries,debit,1809752.54,IDR,2024-05-25,2024-05-25,settled,,fixed,
event_317,user_04,expense,Bulk pantry shop,groceries,debit,1433695.5,IDR,2024-06-01,2024-06-01,settled,,fixed,
event_318,user_04,expense,Fuel refill,transport,debit,649231.24,IDR,2023-12-10,2023-12-10,settled,,fixed,
event_319,user_04,expense,Local taxi,transport,debit,876705.51,IDR,2023-12-17,2023-12-17,settled,,fixed,
event_320,user_04,expense,Local taxi,transport,debit,825832.49,IDR,2023-12-24,2023-12-24,settled,,fixed,
event_321,user_04,expense,Ride-hailing trip,transport,debit,769694.2,IDR,2023-12-31,2023-12-31,settled,,fixed,
event_322,user_04,expense,Parking and tolls,transport,debit,841811.01,IDR,2024-01-07,2024-01-07,settled,,fixed,
event_323,user_04,expense,Fuel refill,transport,debit,820888.17,IDR,2024-01-14,2024-01-14,settled,,fixed,
event_324,user_04,expense,Fuel refill,transport,debit,870102.58,IDR,2024-01-21,2024-01-21,settled,,fixed,
event_325,user_04,expense,Metro and bus fares,transport,debit,1011616.29,IDR,2024-01-28,2024-01-28,settled,,fixed,
event_326,user_04,expense,Parking and tolls,transport,debit,596927.82,IDR,2024-02-04,2024-02-04,settled,,fixed,
event_327,user_04,expense,Metro and bus fares,transport,debit,595968.94,IDR,2024-02-11,2024-02-11,settled,,fixed,
event_328,user_04,expense,Fuel refill,transport,debit,954666.65,IDR,2024-02-18,2024-02-18,settled,,fixed,
event_329,user_04,expense,Fuel refill,transport,debit,843406.32,IDR,2024-02-25,2024-02-25,settled,,fixed,
event_330,user_04,expense,Ride-hailing trip,transport,debit,589707.32,IDR,2024-03-03,2024-03-03,settled,,fixed,
event_331,user_04,expense,Vehicle charging,transport,debit,997182.25,IDR,2024-03-10,2024-03-10,settled,,fixed,
event_332,user_04,expense,Metro and bus fares,transport,debit,677221.86,IDR,2024-03-17,2024-03-17,settled,,fixed,
event_333,user_04,expense,Parking and tolls,transport,debit,889762.96,IDR,2024-03-24,2024-03-24,settled,,fixed,
event_334,user_04,expense,Local taxi,transport,debit,842011.07,IDR,2024-03-31,2024-03-31,settled,,fixed,
event_335,user_04,expense,Rail pass,transport,debit,1000668.29,IDR,2024-04-07,2024-04-07,settled,,fixed,
event_336,user_04,expense,Vehicle charging,transport,debit,935850.82,IDR,2024-04-14,2024-04-14,settled,,fixed,
event_337,user_04,expense,Parking and tolls,transport,debit,874634.88,IDR,2024-04-21,2024-04-21,settled,,fixed,
event_338,user_04,expense,Ride-hailing trip,transport,debit,766019.04,IDR,2024-04-28,2024-04-28,settled,,fixed,
event_339,user_04,expense,Ride-hailing trip,transport,debit,1030376.9,IDR,2024-05-05,2024-05-05,settled,,fixed,
event_340,user_04,expense,Ride-hailing trip,transport,debit,912938.95,IDR,2024-05-12,2024-05-12,settled,,fixed,
event_341,user_04,expense,Ride-hailing trip,transport,debit,853091.62,IDR,2024-05-19,2024-05-19,settled,,fixed,
event_342,user_04,expense,Parking and tolls,transport,debit,602450.01,IDR,2024-05-26,2024-05-26,settled,,fixed,
event_343,user_04,expense,Rail pass,transport,debit,1016425.58,IDR,2024-06-02,2024-06-02,settled,,fixed,
event_344,user_04,expense,Neighbourhood restaurant,dining,debit,2111827.25,IDR,2023-12-11,2023-12-11,settled,,fixed,
event_345,user_04,expense,Neighbourhood restaurant,dining,debit,1839656.04,IDR,2023-12-25,2023-12-25,settled,,fixed,
event_346,user_04,expense,Takeaway order,dining,debit,1279029.86,IDR,2024-01-08,2024-01-08,settled,,fixed,
event_347,user_04,expense,Takeaway order,dining,debit,2067659.14,IDR,2024-01-22,2024-01-22,settled,,fixed,
event_348,user_04,expense,Weekend food delivery,dining,debit,1650545.96,IDR,2024-02-05,2024-02-05,settled,,fixed,
event_349,user_04,expense,Family dinner,dining,debit,1931412.81,IDR,2024-02-19,2024-02-19,settled,,fixed,
event_350,user_04,expense,Coffee shop,dining,debit,1551598.07,IDR,2024-03-04,2024-03-04,settled,,fixed,
event_351,user_04,expense,Family dinner,dining,debit,2102251.18,IDR,2024-03-18,2024-03-18,settled,,fixed,
event_352,user_04,expense,Neighbourhood restaurant,dining,debit,1282286.6,IDR,2024-04-01,2024-04-01,settled,,fixed,
event_353,user_04,expense,Bakery and snacks,dining,debit,1259307.64,IDR,2024-04-15,2024-04-15,settled,,fixed,
event_354,user_04,expense,Family dinner,dining,debit,1661337.11,IDR,2024-04-29,2024-04-29,settled,,fixed,
event_355,user_04,expense,Bakery and snacks,dining,debit,1886856.1,IDR,2024-05-13,2024-05-13,settled,,fixed,
event_356,user_04,expense,Quick-service meal,dining,debit,2108488.15,IDR,2024-05-27,2024-05-27,settled,,fixed,
event_357,user_04,expense,Scheduled school fee,education,debit,1704300,IDR,2024-06-04,2024-06-11,scheduled,,fixed,
event_358,user_05,income,Payroll credit,salary,credit,14740,ZAR,2025-06-15,2025-06-15,settled,,fixed,
event_359,user_05,expense,Apartment rent transfer,rent,debit,4972,ZAR,2025-06-02,2025-06-02,settled,,fixed,
event_360,user_05,expense,Municipal utilities,utilities,debit,604.15,ZAR,2025-06-06,2025-06-06,settled,,fixed,
event_361,user_05,debt_payment,Vehicle loan payment,debt_repayment,debit,968,ZAR,2025-06-11,2025-06-11,settled,,fixed,
event_362,user_05,expense,Therapy appointment,healthcare,debit,777.27,ZAR,2025-06-10,2025-06-10,settled,,fixed,
event_363,user_05,expense,Dependent care payment,family_support,debit,840.4,ZAR,2025-06-13,2025-06-13,settled,,fixed,
event_364,user_05,subscription,Cloud storage plan,cloud_storage,debit,113.3,ZAR,2025-06-12,2025-06-12,settled,,stoppable,
event_365,user_05,expense,Personal shopping,shopping,debit,379.94,ZAR,2025-06-12,2025-06-12,settled,,reducible,161.04
event_366,user_05,income,Payroll credit,salary,credit,14740,ZAR,2025-07-15,2025-07-15,settled,,fixed,
event_367,user_05,expense,Apartment rent transfer,rent,debit,4972,ZAR,2025-07-02,2025-07-02,settled,,fixed,
event_368,user_05,expense,Municipal utilities,utilities,debit,658.41,ZAR,2025-07-06,2025-07-06,settled,,fixed,
event_369,user_05,debt_payment,Vehicle loan payment,debt_repayment,debit,968,ZAR,2025-07-11,2025-07-11,settled,,fixed,
event_370,user_05,expense,Therapy appointment,healthcare,debit,641.37,ZAR,2025-07-10,2025-07-10,settled,,fixed,
event_371,user_05,expense,Dependent care payment,family_support,debit,840.4,ZAR,2025-07-13,2025-07-13,settled,,fixed,
event_372,user_05,subscription,Cloud storage plan,cloud_storage,debit,113.3,ZAR,2025-07-12,2025-07-12,settled,,stoppable,
event_373,user_05,expense,Personal shopping,shopping,debit,404.24,ZAR,2025-07-12,2025-07-12,settled,,reducible,161.04
event_374,user_05,income,Payroll credit,salary,credit,14740,ZAR,2025-08-15,2025-08-15,settled,,fixed,
event_375,user_05,expense,Apartment rent transfer,rent,debit,4972,ZAR,2025-08-02,2025-08-02,settled,,fixed,
event_376,user_05,expense,Municipal utilities,utilities,debit,750.89,ZAR,2025-08-06,2025-08-06,settled,,fixed,
event_377,user_05,debt_payment,Vehicle loan payment,debt_repayment,debit,968,ZAR,2025-08-11,2025-08-11,settled,,fixed,
event_378,user_05,expense,Therapy appointment,healthcare,debit,632.59,ZAR,2025-08-10,2025-08-10,settled,,fixed,
event_379,user_05,expense,Dependent care payment,family_support,debit,840.4,ZAR,2025-08-13,2025-08-13,settled,,fixed,
event_380,user_05,subscription,Cloud storage plan,cloud_storage,debit,113.3,ZAR,2025-08-12,2025-08-12,settled,,stoppable,
event_381,user_05,expense,Personal shopping,shopping,debit,422.67,ZAR,2025-08-12,2025-08-12,settled,,reducible,161.04
event_382,user_05,income,Payroll credit,salary,credit,14740,ZAR,2025-09-15,2025-09-15,settled,,fixed,
event_383,user_05,expense,Apartment rent transfer,rent,debit,4972,ZAR,2025-09-02,2025-09-02,settled,,fixed,
event_384,user_05,expense,Municipal utilities,utilities,debit,706.37,ZAR,2025-09-06,2025-09-06,settled,,fixed,
event_385,user_05,debt_payment,Vehicle loan payment,debt_repayment,debit,968,ZAR,2025-09-11,2025-09-11,settled,,fixed,
event_386,user_05,expense,Therapy appointment,healthcare,debit,721.44,ZAR,2025-09-10,2025-09-10,settled,,fixed,
event_387,user_05,expense,Dependent care payment,family_support,debit,840.4,ZAR,2025-09-13,2025-09-13,settled,,fixed,
event_388,user_05,subscription,Cloud storage plan,cloud_storage,debit,113.3,ZAR,2025-09-12,2025-09-12,settled,,stoppable,
event_389,user_05,expense,Personal shopping,shopping,debit,420.31,ZAR,2025-09-12,2025-09-12,settled,,reducible,161.04
event_390,user_05,income,Final employer payroll,salary,credit,14740,ZAR,2025-10-15,2025-10-15,settled,,fixed,
event_391,user_05,expense,Apartment rent transfer,rent,debit,4972,ZAR,2025-10-02,2025-10-02,settled,,fixed,
event_392,user_05,expense,Municipal utilities,utilities,debit,713.71,ZAR,2025-10-06,2025-10-06,settled,,fixed,
event_393,user_05,debt_payment,Vehicle loan payment,debt_repayment,debit,968,ZAR,2025-10-11,2025-10-11,settled,,fixed,
event_394,user_05,expense,Therapy appointment,healthcare,debit,722.37,ZAR,2025-10-10,2025-10-10,settled,,fixed,
event_395,user_05,expense,Dependent care payment,family_support,debit,840.4,ZAR,2025-10-13,2025-10-13,settled,,fixed,
